Scientific Name
Ponerorchis chidorii
Ponerorchis chusua
Ponerorchis compacta
Ponerorchis crenulata
Ponerorchis cucullata
Ponerorchis dolichocentra
Ponerorchis exilis
Ponerorchis faberi
Ponerorchis farreri
Ponerorchis fujisanensis
Ponerorchis gonggashanica
Ponerorchis gracilis
Ponerorchis graminifolia
Ponerorchis hemipilioides
Ponerorchis joo-iokiana
Ponerorchis keiskei
Ponerorchis kinoshitae
Ponerorchis kiraishiensis
Ponerorchis lepida
Ponerorchis limprichtii
Ponerorchis luteola
Ponerorchis monantha
Ponerorchis oblonga
Ponerorchis omeishanica
Ponerorchis ovata
Ponerorchis papilionacea
Ponerorchis parceflora
Ponerorchis pathakiana
Ponerorchis physoceras
Ponerorchis puberula
Ponerorchis pugeensis
Ponerorchis renzii
Ponerorchis secundiflora
Ponerorchis sichuanica
Ponerorchis simplex
Ponerorchis taiwanensis
Ponerorchis takasago-montana
Ponerorchis tetraloba
Ponerorchis thailandica
Ponerorchis tibetica
Ponerorchis tominagae
Ponerorchis trifurcata
Ponerorchis wenshanensis
Ponerorchis yueana
Ponthieva andicola
Ponthieva appendiculata
Ponthieva bicornuta
Ponthieva brenesii
Ponthieva brittoniae
Ponthieva camargoi
Ponthieva campestris
Ponthieva castanedoi
Ponthieva cesarensis
Ponthieva collantesii
Ponthieva cornuta
Ponthieva curvilabia
Ponthieva cuyujana
Ponthieva diptera
Ponthieva disema
Ponthieva dunstervillei
Ponthieva elegans
Ponthieva ephippium
Ponthieva fertilis
Ponthieva formosa
Ponthieva garayana
Ponthieva gimana
Ponthieva gracilis
Ponthieva hameri
Ponthieva hassleri
Ponthieva hermiliae
Ponthieva hildae
Ponthieva inaudita
Ponthieva insularis
Ponthieva jamesonii
Ponthieva keraia
Ponthieva kraenzliniana
Ponthieva lilacina
Ponthieva luegii
Ponthieva maculata
Ponthieva mandonii
Ponthieva mexicana
Ponthieva microglossa
Ponthieva micromystax
Ponthieva nicolasii
Ponthieva nigricans
Ponthieva oligoneura
Ponthieva ovatilabia
Ponthieva parvilabris
Ponthieva parvula
Ponthieva pauciflora
Ponthieva petiolata
Ponthieva phaenoleuca
Ponthieva pilosissima
Ponthieva pseudoracemosa
Ponthieva pubescens
Ponthieva pulchella
Ponthieva racemosa
Ponthieva rinconii
Ponthieva rostrata
Ponthieva schaffneri
Ponthieva similis
Ponthieva sprucei
Ponthieva sylvicola
Ponthieva triloba
Ponthieva trilobata
Ponthieva tuerckheimii
Ponthieva tunguraguae
Ponthieva unguiculata
Ponthieva vasqueziae
Ponthieva vasquezii
Ponthieva ventricosa
Ponthieva venusta
Ponthieva villosa
Ponthieva viridilimbata
Ponthieva weberbaueri
Porpax borneensis
Porpax capuccinorum
Porpax elwesii
Porpax fibuliformis
Porpax gigantea
Porpax grandiflora
Porpax jerdoniana
Porpax lanii
Porpax laosensis
Porpax meirax
Porpax parishii
Porpax reticulata
Porpax scaposa
Porpax seidenfadenii
Porpax thaithongiae
Porpax ustulata
Porpax verrucosa
Porphyrodesme sarcanthoides
Porphyroglottis maxwelliae
Porphyrostachys parviflora
Porphyrostachys pilifera
Porroglossum acrobat
Porroglossum actrix
Porroglossum adrianae
Porroglossum agile
Porroglossum amethystinum
Porroglossum andreettae
Porroglossum apoloae
Porroglossum aureum
Porroglossum condylosepalum
Porroglossum dactylum
Porroglossum dalstroemii
Porroglossum dejonghei
Porroglossum dreisei
Porroglossum echidna
Porroglossum ecuagenerense
Porroglossum eduardi
Porroglossum gerritsenianum
Porroglossum hirtzii
Porroglossum hoeijeri
Porroglossum hystrix
Porroglossum jesupiae
Porroglossum josei
Porroglossum lorenae
Porroglossum lycinum
Porroglossum marniae
Porroglossum medinae
Porroglossum meridionale
Porroglossum merinoi
Porroglossum miguelangelii
Porroglossum mordax
Porroglossum muscosum
Porroglossum myosurotum
Porroglossum nutibara
Porroglossum olivaceum
Porroglossum oversteegenianum
Porroglossum panguiensis
Porroglossum parsonsii
Porroglossum peruvianum
Porroglossum porphyreum
Porroglossum portillae
Porroglossum procul
Porroglossum raoorum
Porroglossum rodrigoi
Porroglossum schramii
Porroglossum sergii
Porroglossum sijmii
Porroglossum sororcula
Porroglossum taylorianum
Porroglossum teaguei
Porroglossum teretilabia
Porroglossum tokachii
Porroglossum tripollex
Porroglossum uxorium
Porroglossum zelenkoi
Porrorhachis galbina
Porrorhachis macrosepala
Potosia guatemalensis
Potosia kusibabiana
Potosia praetermissa
Potosia tamayoana
Praecoxanthus aphyllus
Prasophyllum abblittiorum
Prasophyllum affine
Prasophyllum album
Prasophyllum alpestre
Prasophyllum alpinum
Prasophyllum amoenum
Prasophyllum anticum
Prasophyllum apoxychilum
Prasophyllum asinantum
Prasophyllum atratum
Prasophyllum australe
Prasophyllum bagoense
Prasophyllum barnettii
Prasophyllum beatrix
Prasophyllum brevilabre
Prasophyllum brownii
Prasophyllum calcicola
Prasophyllum campestre
Prasophyllum canaliculatum
Prasophyllum candidum
Prasophyllum caricetum
Prasophyllum carnosum
Prasophyllum castaneum
Prasophyllum catenemum
Prasophyllum caudiculum
Prasophyllum colensoi
Prasophyllum collinum
Prasophyllum concinnum
Prasophyllum constrictum
Prasophyllum correctum
Prasophyllum crassum
Prasophyllum crebriflorum
Prasophyllum cucullatum
Prasophyllum cuneatum
Prasophyllum cyphochilum
Prasophyllum diversiflorum
Prasophyllum dossenum
Prasophyllum drummondii
Prasophyllum elatum
Prasophyllum erythrocommum
Prasophyllum exile
Prasophyllum favonium
Prasophyllum fecundum
Prasophyllum fimbria
Prasophyllum fitzgeraldii
Prasophyllum flavum
Prasophyllum fosteri
Prasophyllum frenchii
Prasophyllum fuscum
Prasophyllum gibbosum
Prasophyllum giganteum
Prasophyllum gilgai
Prasophyllum goldsackii
Prasophyllum gracile
Prasophyllum gracillimum
Prasophyllum hectori
Prasophyllum helophilum
Prasophyllum hians
Prasophyllum hygrophilum
Prasophyllum incompositum
Prasophyllum incorrectum
Prasophyllum incurvum
Prasophyllum innubum
Prasophyllum keltonii
Prasophyllum lanceolatum
Prasophyllum laxum
Prasophyllum limnetes
Prasophyllum lindleyanum
Prasophyllum litorale
Prasophyllum maccannii
Prasophyllum macrostachyum
Prasophyllum macrotys
Prasophyllum milfordense
Prasophyllum mimulum
Prasophyllum mollissimum
Prasophyllum montanum
Prasophyllum morganii
Prasophyllum mucronatum
Prasophyllum murfetii
Prasophyllum nichollsianum
Prasophyllum niphopedium
Prasophyllum nitidum
Prasophyllum nublingii
Prasophyllum obovatum
Prasophyllum occidentale
Prasophyllum occultans
Prasophyllum odoratissimum
Prasophyllum odoratum
Prasophyllum olidum
Prasophyllum ovale
Prasophyllum pallens
Prasophyllum pallidum
Prasophyllum parviflorum
Prasophyllum parvifolium
Prasophyllum patens
Prasophyllum paulinae
Prasophyllum perangustum
Prasophyllum petilum
Prasophyllum plumiforme
Prasophyllum praecox
Prasophyllum pruinosum
Prasophyllum pulchellum
Prasophyllum pyriforme
Prasophyllum readii
Prasophyllum reflexum
Prasophyllum regium
Prasophyllum retroflexum
Prasophyllum ringens
Prasophyllum robustum
Prasophyllum rogersii
Prasophyllum roseum
Prasophyllum rostratum
Prasophyllum rousei
Prasophyllum sargentii
Prasophyllum secutum
Prasophyllum solstitium
Prasophyllum spadiceum
Prasophyllum sphacelatum
Prasophyllum spicatum
Prasophyllum stellatum
Prasophyllum striatum
Prasophyllum stygium
Prasophyllum suaveolens
Prasophyllum subbisectum
Prasophyllum suttonii
Prasophyllum sylvestre
Prasophyllum sylvicola
Prasophyllum taphanyx
Prasophyllum tortilis
Prasophyllum transversum
Prasophyllum triangulare
Prasophyllum trifidum
Prasophyllum truncatum
Prasophyllum tunbridgense
Prasophyllum unicum
Prasophyllum uvidulum
Prasophyllum validum
Prasophyllum venustum
Prasophyllum viretrum
Prasophyllum viriosum
Prasophyllum vitreum
Prasophyllum wallum
Prasophyllum wilkinsoniorum
Prescottia auyantepuiensis
Prescottia carnosa
Prescottia densiflora
Prescottia ecuadorensis
Prescottia glazioviana
Prescottia lancifolia
Prescottia leptostachya
Prescottia lojana
Prescottia montana
Prescottia mucugensis
Prescottia oligantha
Prescottia ostenii
Prescottia phleoides
Prescottia plantaginea
Prescottia plantaginifolia
Prescottia polyphylla
Prescottia spiranthophylla
Prescottia stachyodes
Promenaea acuminata
Promenaea catharinensis
Promenaea dusenii
Promenaea fuerstenbergiana
Promenaea guttata
Promenaea malmquistiana
Promenaea microptera
Promenaea nigricans
Promenaea ovatiloba
Promenaea paranaensis
Promenaea rollissonii
Promenaea silvana
Promenaea sincorana
Promenaea stapelioides
Promenaea viridiflora
Promenaea xanthina
Prosthechea abbreviata
Prosthechea aemula
Prosthechea alagoensis
Prosthechea allemanii
Prosthechea allemanoides
Prosthechea aloisii
Prosthechea arminii
Prosthechea baculus
Prosthechea barbozae
Prosthechea bennettii
Prosthechea bicamerata
Prosthechea bohnkiana
Prosthechea boothiana
Prosthechea borsiana
Prosthechea brachiata
Prosthechea brachychila
Prosthechea brassavolae
Prosthechea bueraremensis
Prosthechea bulbosa
Prosthechea caetensis
Prosthechea calamaria
Prosthechea campos-portoi
Prosthechea campylostalix
Prosthechea carrii
Prosthechea chacaoensis
Prosthechea chimborazoensis
Prosthechea chondylobulbon
Prosthechea christensonii
Prosthechea christyana
Prosthechea citrina
Prosthechea cochleata
Prosthechea concolor
Prosthechea crassilabia
Prosthechea cretacea
Prosthechea ebanii
Prosthechea elisae
Prosthechea faresiana
Prosthechea farfanii
Prosthechea fausta
Prosthechea favoris
Prosthechea fortunae
Prosthechea fragrans
Prosthechea fuertesii
Prosthechea garciana
Prosthechea ghiesbreghtiana
Prosthechea gilbertoi
Prosthechea glauca
Prosthechea glumacea
Prosthechea grammatoglossa
Prosthechea greenwoodiana
Prosthechea guttata
Prosthechea hajekii
Prosthechea hartwegii
Prosthechea hastata
Prosthechea ionocentra
Prosthechea ionophlebia
Prosthechea itabirinhensis
Prosthechea jauana
Prosthechea joaquingarciana
Prosthechea karwinskii
Prosthechea kautskyi
Prosthechea lambda
Prosthechea lindenii
Prosthechea livida
Prosthechea macrothyrsodes
Prosthechea madrensis
Prosthechea magnispatha
Prosthechea marciliana
Prosthechea mariae
Prosthechea megahybos
Prosthechea mejia
Prosthechea michuacana
Prosthechea micropus
Prosthechea moojenii
Prosthechea mulasii
Prosthechea neglecta
Prosthechea neurosa
Prosthechea obpiribulbon
Prosthechea ochracea
Prosthechea ortizii
Prosthechea pachysepala
Prosthechea pamplonensis
Prosthechea panthera
Prosthechea papilio
Prosthechea pastoris
Prosthechea pitengoensis
Prosthechea pringlei
Prosthechea prismatocarpa
Prosthechea pseudopygmaea
Prosthechea pterocarpa
Prosthechea pulcherrima
Prosthechea pulchra
Prosthechea punctulata
Prosthechea pygmaea
Prosthechea racemifera
Prosthechea radiata
Prosthechea regentii
Prosthechea regnelliana
Prosthechea rhynchophora
Prosthechea roraimensis
Prosthechea sceptra
Prosthechea schunkiana
Prosthechea semiaperta
Prosthechea serpentilingua
Prosthechea sessiliflora
Prosthechea silvana
Prosthechea sima
Prosthechea spondiada
Prosthechea squalida
Prosthechea suzanensis
Prosthechea tardiflora
Prosthechea terassaniana
Prosthechea tigrina
Prosthechea tinukiana
Prosthechea trulla
Prosthechea vagans
Prosthechea varicosa
Prosthechea vasquezii
Prosthechea venezuelana
Prosthechea vespa
Prosthechea villae-rosae
Prosthechea vita
Prosthechea vitellina
Prosthechea widgrenii
Pseuderia amblyornidis
Pseuderia brevifolia
Pseuderia diversifolia
Pseuderia floribunda
Pseuderia foliosa
Pseuderia frutex
Pseuderia ledermannii
Pseuderia micronesiaca
Pseuderia nigricans
Pseuderia pauciflora
Pseuderia platyphylla
Pseuderia ramosa
Pseuderia robusta
Pseuderia sepikana
Pseuderia similis
Pseuderia smithiana
Pseuderia sympodialis
Pseuderia takeuchii
Pseuderia trachychila
Pseuderia wariana
Pseudocentrum bursarium
Pseudocentrum cauliifolium
Pseudocentrum glabrum
Pseudocentrum guadalupense
Pseudocentrum hirtzii
Pseudocentrum hoffmannii
Pseudocentrum kayi
Pseudocentrum macrostachyum
Pseudocentrum magnicalcar
Pseudocentrum minus
Pseudocentrum purdii
Pseudocentrum sylvicola
Pseudocentrum tandayapense
Pseudogoodyera wrightii
Pseudolaelia aguadocensis
Pseudolaelia aromatica
Pseudolaelia ataleiensis
Pseudolaelia brejetubensis
Pseudolaelia canaanensis
Pseudolaelia cipoensis
Pseudolaelia citrina
Pseudolaelia corcovadensis
Pseudolaelia dutrae
Pseudolaelia geraensis
Pseudolaelia irwiniana
Pseudolaelia pitengoensis
Pseudolaelia vasconcelosiana
Pseudolaelia vellozicola
Pseudorchis albida
Pseudorchis straminea
Pseudovanilla affinis
Pseudovanilla anomala
Pseudovanilla foliata
Pseudovanilla gracilis
Pseudovanilla philippinensis
Pseudovanilla ponapensis
Pseudovanilla ternatensis
Pseudovanilla vanilloides
Psilochilus alicjae
Psilochilus antioquiensis
Psilochilus carinatus
Psilochilus dressleri
Psilochilus dusenianus
Psilochilus francoae
Psilochilus hatschbachii
Psilochilus macrophyllus
Psilochilus maderoi
Psilochilus minutifolius
Psilochilus modestus
Psilochilus mollis
Psilochilus panamensis
Psilochilus physurifolius
Psilochilus sanderianus
Psilochilus steyermarkii
Psilochilus szlachetkoanus
Psilochilus tuerckheimii
Psilochilus vallecaucanus
Psychilis atropurpurea
Psychilis bifida
Psychilis buchii
Psychilis cogniauxii
Psychilis correllii
Psychilis dodii
Psychilis domingensis
Psychilis kraenzlinii
Psychilis krugii
Psychilis macconnelliae
Psychilis monensis
Psychilis olivacea
Psychilis rubeniana
Psychilis truncata
Psychilis vernicosa
Psychopsiella limminghei
Psychopsis krameriana
Psychopsis papilio
Psychopsis sanderae
Psychopsis versteegiana
Pterichis acuminata
Pterichis andrei
Pterichis bangii
Pterichis boliviana
Pterichis cajamarcae
Pterichis colombiana
Pterichis diuris
Pterichis elliptica
Pterichis fernandezii
Pterichis galeata
Pterichis habenarioides
Pterichis herrerae
Pterichis isabeliana
Pterichis latifolia
Pterichis lehmanniana
Pterichis leucoptera
Pterichis macbridei
Pterichis macroptera
Pterichis mandonii
Pterichis meirax
Pterichis moralesii
Pterichis multiflora
Pterichis parvifolia
Pterichis pauciflora
Pterichis proctorii
Pterichis sagittata
Pterichis saundersii
Pterichis saxicola
Pterichis silvestris
Pterichis tomentosula
Pterichis triangularilabia
Pterichis triloba
Pterichis tunguraguona
Pterichis weberbaueriana
Pterichis yungasensis
Pteroceras asperatum
Pteroceras biserratum
Pteroceras compressum
Pteroceras erosulum
Pteroceras fragrans
Pteroceras fraternum
Pteroceras hirsutum
Pteroceras indicum
Pteroceras johorense
Pteroceras leopardinum
Pteroceras longicalcareum
Pteroceras monsooniae
Pteroceras muluense
Pteroceras muriculatum
Pteroceras nabawanense
Pteroceras philippinense
Pteroceras spathibrachiatum
Pteroceras teres
Pteroceras violaceum
Pteroceras viridiflorum
Pteroceras vriesii
Pteroglossa acalcarata
Pteroglossa euphlebia
Pteroglossa glazioviana
Pteroglossa hilariana
Pteroglossa lurida
Pteroglossa luteola
Pteroglossa macrantha
Pteroglossa magnifica
Pteroglossa regia
Pteroglossa rhombipetala
Pteroglossa roseoalba
Pterostemma antioquiense
Pterostemma barrerana
Pterostemma benzingii
Pterostemma escobarii
Pterostylis abrupta
Pterostylis aciculiformis
Pterostylis acuminata
Pterostylis aenigma
Pterostylis aestiva
Pterostylis agathicola
Pterostylis agrestis
Pterostylis alata
Pterostylis allantoidea
Pterostylis alobula
Pterostylis alpina
Pterostylis alveata
Pterostylis amabilis
Pterostylis anaclasta
Pterostylis anatona
Pterostylis aneba
Pterostylis angusta
Pterostylis antennifera
Pterostylis aphylla
Pterostylis aquilonia
Pterostylis arenicola
Pterostylis areolata
Pterostylis arfakensis
Pterostylis aspera
Pterostylis atrans
Pterostylis atriola
Pterostylis auriculata
Pterostylis australis
Pterostylis banksii
Pterostylis baptistii
Pterostylis barbata
Pterostylis barringtonensis
Pterostylis basaltica
Pterostylis bicolor
Pterostylis bicornis
Pterostylis biseta
Pterostylis boormanii
Pterostylis borealis
Pterostylis brevichila
Pterostylis brumalis
Pterostylis bruniella
Pterostylis brunneola
Pterostylis bryophila
Pterostylis bureaviana
Pterostylis calceolus
Pterostylis caligna
Pterostylis campestris
Pterostylis cardiostigma
Pterostylis caulescens
Pterostylis cernua
Pterostylis chaetophora
Pterostylis cheraphila
Pterostylis chlorogramma
Pterostylis chocolatina
Pterostylis ciliata
Pterostylis clavigera
Pterostylis clivicola
Pterostylis clivosa
Pterostylis cobarensis
Pterostylis coccina
Pterostylis collina
Pterostylis commutata
Pterostylis concava
Pterostylis concinna
Pterostylis conferta
Pterostylis corpulenta
Pterostylis crassa
Pterostylis crassicaulis
Pterostylis crassichila
Pterostylis crebra
Pterostylis crebriflora
Pterostylis cucullata
Pterostylis curta
Pterostylis cycnocephala
Pterostylis daintreana
Pterostylis decurva
Pterostylis depauperata
Pterostylis despectans
Pterostylis dilatata
Pterostylis diminuta
Pterostylis divaricata
Pterostylis diversiflora
Pterostylis dolichochila
Pterostylis dubia
Pterostylis echinulata
Pterostylis elegans
Pterostylis elegantissima
Pterostylis erecta
Pterostylis eremaea
Pterostylis erubescens
Pterostylis erythroconcha
Pterostylis exalla
Pterostylis excelsa
Pterostylis exquisita
Pterostylis exserta
Pterostylis extranea
Pterostylis falcata
Pterostylis ferruginea
Pterostylis fischii
Pterostylis flavovirens
Pterostylis foliata
Pterostylis frenchii
Pterostylis fuliginosa
Pterostylis furcata
Pterostylis furcillata
Pterostylis furva
Pterostylis gibbosa
Pterostylis glebosa
Pterostylis glyphida
Pterostylis gracilis
Pterostylis graminea
Pterostylis grandiflora
Pterostylis hadra
Pterostylis hamata
Pterostylis hamiltonii
Pterostylis heberlei
Pterostylis hians
Pterostylis hildae
Pterostylis hispidula
Pterostylis humilis
Pterostylis incognita
Pterostylis insectifera
Pterostylis irsoniana
Pterostylis irwinii
Pterostylis jacksonii
Pterostylis jonesii
Pterostylis karri
Pterostylis laxa
Pterostylis lepida
Pterostylis leptochila
Pterostylis lineata
Pterostylis lingua
Pterostylis littoralis
Pterostylis loganii
Pterostylis longicurva
Pterostylis longifolia
Pterostylis longipetala
Pterostylis lortensis
Pterostylis lustra
Pterostylis macilenta
Pterostylis macrocalymma
Pterostylis macrosceles
Pterostylis macrosepala
Pterostylis major
Pterostylis maxima
Pterostylis melagramma
Pterostylis metcalfei
Pterostylis microglossa
Pterostylis micromega
Pterostylis microphylla
Pterostylis mirabilis
Pterostylis mitchellii
Pterostylis montana
Pterostylis monticola
Pterostylis multiflora
Pterostylis mutica
Pterostylis mystacina
Pterostylis nana
Pterostylis nichollsiana
Pterostylis nigricans
Pterostylis nutans
Pterostylis oblonga
Pterostylis obtusa
Pterostylis oliveri
Pterostylis ophioglossa
Pterostylis oreophila
Pterostylis ovata
Pterostylis paludosa
Pterostylis papuana
Pterostylis parca
Pterostylis parva
Pterostylis parviflora
Pterostylis patens
Pterostylis pearsonii
Pterostylis pedina
Pterostylis pedoglossa
Pterostylis pedunculata
Pterostylis perculta
Pterostylis petrosa
Pterostylis picta
Pterostylis planulata
Pterostylis platypetala
Pterostylis plumosa
Pterostylis porrecta
Pterostylis praetermissa
Pterostylis prasina
Pterostylis pratensis
Pterostylis procera
Pterostylis psammophilus
Pterostylis puberula
Pterostylis pulchella
Pterostylis pusilla
Pterostylis pyramidalis
Pterostylis recurva
Pterostylis reflexa
Pterostylis repanda
Pterostylis revoluta
Pterostylis riparia
Pterostylis robusta
Pterostylis roensis
Pterostylis rogersii
Pterostylis rubenachii
Pterostylis rubescens
Pterostylis rufa
Pterostylis russellii
Pterostylis sanguinea
Pterostylis sargentii
Pterostylis saxicola
Pterostylis scabra
Pterostylis scabrida
Pterostylis scapula
Pterostylis scitula
Pterostylis scoliosa
Pterostylis setifera
Pterostylis silvicultrix
Pterostylis simulans
Pterostylis sinuata
Pterostylis smaragdyna
Pterostylis spatalium
Pterostylis spathulata
Pterostylis spissa
Pterostylis splendens
Pterostylis squamata
Pterostylis stenochila
Pterostylis stenosepala
Pterostylis stricta
Pterostylis subtilis
Pterostylis tanypoda
Pterostylis tasmanica
Pterostylis taurus
Pterostylis telmata
Pterostylis tenuicauda
Pterostylis tenuis
Pterostylis tenuissima
Pterostylis thulia
Pterostylis timorensis
Pterostylis timothyi
Pterostylis torquata
Pterostylis tristis
Pterostylis trullifolia
Pterostylis truncata
Pterostylis tryphera
Pterostylis tunstallii
Pterostylis turfosa
Pterostylis uliginosa
Pterostylis umbrina
Pterostylis venosa
Pterostylis ventricosa
Pterostylis vernalis
Pterostylis vescula
Pterostylis virens
Pterostylis viriosa
Pterostylis vitrea
Pterostylis vittata
Pterostylis voigtii
Pterostylis wapstrarum
Pterostylis williamsonii
Pterostylis woollsii
Pterostylis xerampelina
Pterostylis xerophila
Pterostylis zebrina
Pterostylis ziegeleri
Pterygodium acutifolium
Pterygodium alatum
Pterygodium caffrum
Pterygodium catholicum
Pterygodium cleistogamum
Pterygodium connivens
Pterygodium cooperi
Pterygodium cruciferum
Pterygodium hallii
Pterygodium hastatum
Pterygodium inversum
Pterygodium leucanthum
Pterygodium magnum
Pterygodium newdigateae
Pterygodium pentherianum
Pterygodium platypetalum
Pterygodium schelpei
Pterygodium ukingense
Pterygodium vermiferum
Pterygodium volucris
Pygmaeorchis brasiliensis
Pygmaeorchis seidelii
Pyrorchis forrestii
Pyrorchis nigricans
Quechua glabrescens
Quekettia microscopica
Quekettia papillosa
Quekettia peruviana
Quekettia pygmaea
Quekettia vermeuleniana
Quisqueya ekmanii
Quisqueya holdridgei
Quisqueya karstii
Quisqueya rosea
Rangaeris amaniensis
Rangaeris longicaudata
Rangaeris muscicola
Rangaeris schliebenii
Rangaeris trilobata
Rauhiella brasiliensis
Rauhiella seehaweri
Rauhiella silvana
Renanthera amabilis
Renanthera annamensis
Renanthera bella
Renanthera citrina
Renanthera coccinea
Renanthera edefeldtii
Renanthera elongata
Renanthera imschootiana
Renanthera isosepala
Renanthera matutina
Renanthera moluccana
Renanthera monachica
Renanthera philippinensis
Renanthera storiei
Renanthera striata
Renanthera sulingi
Renantherella histrionica
Restrepia aberrans
Restrepia antennifera
Restrepia archilae
Restrepia aristulifera
Restrepia aspasicensis
Restrepia brachypus
Restrepia chameleon
Restrepia chocoensis
Restrepia chrysoglossa
Restrepia citrina
Restrepia cloesii
Restrepia cobanensis
Restrepia condorensis
Restrepia contorta
Restrepia cuprea
Restrepia cymbula
Restrepia dodsonii
Restrepia driessenii
Restrepia echinata
Restrepia echo
Restrepia elegans
Restrepia ephippium
Restrepia escobariana
Restrepia falkenbergii
Restrepia flosculata
Restrepia fritillina
Restrepia guttulata
Restrepia howei
Restrepia iris
Restrepia jesupiana
Restrepia lansbergii
Restrepia limbata
Restrepia mayana
Restrepia mendozae
Restrepia metae
Restrepia mohrii
Restrepia muscifera
Restrepia nicolasii
Restrepia nittiorhyncha
Restrepia pandurata
Restrepia peetersii
Restrepia pelyx
Restrepia persicina
Restrepia piperitosa
Restrepia portillae
Restrepia purpurea
Restrepia radulifera
Restrepia renzii
Restrepia roseola
Restrepia sanguinea
Restrepia schizosepala
Restrepia seketii
Restrepia tabeae
Restrepia teaguei
Restrepia trichoglossa
Restrepia tsubotae
Restrepia valverdei
Restrepia vasquezii
Restrepia wageneri
Restrepiella doucetteana
Restrepiella guatemalensis
Restrepiella lueri
Restrepiella ophiocephala
Rhaesteria eggelingii
Rhinerrhiza divitiflora
Rhinerrhizopsis matutina
Rhinerrhizopsis moorei
Rhinerrhizopsis ramuana
Rhipidoglossum adoxum
Rhipidoglossum arbonnieri
Rhipidoglossum bilobatum
Rhipidoglossum brevifolium
Rhipidoglossum candidum
Rhipidoglossum cuneatum
Rhipidoglossum curvatum
Rhipidoglossum delepierreanum
Rhipidoglossum densiflorum
Rhipidoglossum globulosocalcaratum
Rhipidoglossum kamerunense
Rhipidoglossum laticalcar
Rhipidoglossum laxiflorum
Rhipidoglossum longicalcar
Rhipidoglossum magnicalcar
Rhipidoglossum melianthum
Rhipidoglossum microphyllum
Rhipidoglossum mildbraedii
Rhipidoglossum montanum
Rhipidoglossum montealenense
Rhipidoglossum obanense
Rhipidoglossum ochyrae
Rhipidoglossum orientalis
Rhipidoglossum ovale
Rhipidoglossum oxycentron
Rhipidoglossum paucifolium
Rhipidoglossum polyanthum
Rhipidoglossum polydactylum
Rhipidoglossum pulchellum
Rhipidoglossum rutilum
Rhipidoglossum schimperianum
Rhipidoglossum stellatum
Rhipidoglossum stolzii
Rhipidoglossum subsimplex
Rhipidoglossum tanneri
Rhipidoglossum tenuicalcar
Rhipidoglossum ugandense
Rhipidoglossum xanthopollinium
Rhizanthella gardneri
Rhizanthella omissa
Rhizanthella slateri
Rhizanthella slateri
Rhomboda abbreviata
Rhomboda alticola
Rhomboda arunachalensis
Rhomboda atrorubens
Rhomboda bantaengensis
Rhomboda blackii
Rhomboda cristata
Rhomboda dennisii
Rhomboda elbertii
Rhomboda fanjingensis
Rhomboda kerintjiensis
Rhomboda lanceolata
Rhomboda longifolia
Rhomboda minahassae
Rhomboda moulmeinensis
Rhomboda pauciflora
Rhomboda petelottii
Rhomboda polygonoides
Rhomboda pulchra
Rhomboda tokioi
Rhomboda velutina
Rhomboda wardii
Rhomboda yakusimensis
Rhynchogyna fallax
Rhynchogyna luisifolia
Rhynchogyna saccata
Rhyncholaelia digbyana
Rhyncholaelia glauca
Rhynchostele aptera
Rhynchostele beloglossa
Rhynchostele bictoniensis
Rhynchostele candidula
Rhynchostele cervantesii
Rhynchostele cordata
Rhynchostele costaricensis
Rhynchostele ehrenbergii
Rhynchostele galeottiana
Rhynchostele hortensiae
Rhynchostele humeanum
Rhynchostele londesboroughiana
Rhynchostele maculata
Rhynchostele madrensis
Rhynchostele majalis
Rhynchostele oscarii
Rhynchostele pygmaea
Rhynchostele rossii
Rhynchostele stellata
Rhynchostele ureskinneri
Rhynchostylis coelestis
Rhynchostylis gigantea
Rhynchostylis retusa
Ridleyella paniculata
Rimacola elliptica
Risleya atropurpurea
Robiquetia aberrans
Robiquetia adelineana
Robiquetia amboinensis
Robiquetia amesiana
Robiquetia anceps
Robiquetia andamanica
Robiquetia angustifolia
Robiquetia arunachalensis
Robiquetia ascendens
Robiquetia batakensis
Robiquetia bertholdii
Robiquetia bicruris
Robiquetia bifida
Robiquetia brassii
Robiquetia brevifolia
Robiquetia brevisaccata
Robiquetia camptocentrum
Robiquetia cerina
Robiquetia cladophylax
Robiquetia compressa
Robiquetia crassa
Robiquetia crockerensis
Robiquetia culicifera
Robiquetia dentifera
Robiquetia discolor
Robiquetia dutertei
Robiquetia eburnea
Robiquetia enigma
Robiquetia flammea
Robiquetia flexa
Robiquetia forbesii
Robiquetia gautierensis
Robiquetia glomerata
Robiquetia gracilis
Robiquetia gracilistipes
Robiquetia hamata
Robiquetia hansenii
Robiquetia honhoffii
Robiquetia inflata
Robiquetia insectifera
Robiquetia josephiana
Robiquetia juliae
Robiquetia kawakamii
Robiquetia kusaiensis
Robiquetia ligulata
Robiquetia longipedunculata
Robiquetia lutea
Robiquetia lyonii
Robiquetia millariae
Robiquetia minahassae
Robiquetia minimiflora
Robiquetia minimiflora
Robiquetia pachyphylla
Robiquetia palawensis
Robiquetia palustris
Robiquetia pantherina
Robiquetia penangiana
Robiquetia pinosukensis
Robiquetia punctata
Robiquetia reflexa
Robiquetia rosea
Robiquetia sanguinicors
Robiquetia schizogenia
Robiquetia serpentina
Robiquetia spathulata
Robiquetia sphingoides
Robiquetia steffensii
Robiquetia succisa
Robiquetia sulitiana
Robiquetia sylvestris
